date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:50	1349538/1349538	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202026%2005:58:55%20GMT	https://rajbarcode.com/wp-content/themes/vaximo/assets/img/more-home/testimonials/testimonials-bg.jpg	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/themes/vaximo/assets/img/more-home/testimonials/testimonials-bg.jpg	(from https://rajbarcode.com/wp-content/themes/vaximo/assets/css/style.min.css?ver=1783403563)
11:28:51	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.eot	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.eot	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/slick-theme.min.css?ver=7.0)
11:28:52	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.eot?	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slickd41d.eot	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/slick-theme.min.css?ver=7.0)
11:28:52	1380/1380	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.woff	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.woff	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/slick-theme.min.css?ver=7.0)
11:28:52	1892/1892	---M--	200	added ('OK')	font/ttf	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.ttf	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.ttf	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/slick-theme.min.css?ver=7.0)
11:28:53	2166/2166	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.svg	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/slick.svg	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/slick-theme.min.css?ver=7.0)
11:28:58	1349594/1349594	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202026%2005:59:03%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons.eot?-8is7zf	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons3869.eot	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/imagehover.css?ver=7.0)
11:29:03	1349586/1349586	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202026%2005:59:08%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons.eot?	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericonsd41d.eot	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/imagehover.css?ver=7.0)
11:29:09	1349595/1349595	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202026%2005:59:14%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons.woff?-8is7zf	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons3869.woff	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/imagehover.css?ver=7.0)
11:29:14	1349594/1349594	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202026%2005:59:20%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons.ttf?-8is7zf	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons3869.ttf	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/imagehover.css?ver=7.0)
11:29:20	1349594/1349594	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202026%2005:59:25%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons.svg?-8is7zf	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/fonts/feathericons/feathericons3869.svg	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/imagehover.css?ver=7.0)
11:29:25	1349566/1349566	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202026%2005:59:30%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/img/triangle.svg	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/img/triangle.svg	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/imagehover.css?ver=7.0)
11:29:31	1349567/1349567	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jul%202026%2005:59:36%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/img/triangle2.svg	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/img/triangle2.svg	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/vendor/css/imagehover.css?ver=7.0)
11:29:31	1564/1564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/fonts/exad-logo.eot?1gib8x	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/fonts/exad-logo76ff.eot	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/css/exad-styles.min.css?ver=7.0)
11:29:32	1392/1392	---M--	200	added ('OK')	font/ttf	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/fonts/exad-logo.ttf?1gib8x	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/fonts/exad-logo76ff.ttf	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/css/exad-styles.min.css?ver=7.0)
11:29:33	1468/1468	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/fonts/exad-logo.woff?1gib8x	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/fonts/exad-logo76ff.woff	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/css/exad-styles.min.css?ver=7.0)
11:29:33	1830/1830	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Jun%202025%2013:19:19%20GMT	https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/fonts/exad-logo.svg?1gib8x	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/fonts/exad-logo76ff.svg	(from https://rajbarcode.com/wp-content/plugins/exclusive-addons-for-elementor/assets/css/exad-styles.min.css?ver=7.0)
11:29:35	103012/103012	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:19:44%20GMT	https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.41.0	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons221d.woff2	(from https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.40.0)
11:29:35	230756/230756	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Jun%202025%2013:19:44%20GMT	https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.41.0	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons221d.eot	(from https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.40.0)
11:29:35	230596/230596	---M--	200	added ('OK')	font/ttf	date:Wed,%2018%20Jun%202025%2013:19:44%20GMT	https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.41.0	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons221d.ttf	(from https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.40.0)
11:29:36	126676/126676	---M--	200	added ('OK')	font/woff	date:Wed,%2018%20Jun%202025%2013:19:44%20GMT	https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.41.0	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons221d.woff	(from https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.40.0)
11:29:36	352413/352413	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Jun%202025%2013:19:44%20GMT	https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.41.0	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons221d.svg	(from https://rajbarcode.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.40.0)
11:29:36	773/773	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Jun%202025%2011:55:07%20GMT	https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/images/loading.svg	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/images/loading.svg	(from https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/css/ep-helper.css?ver=5.11.3)
11:29:36	18308/18308	---M--	200	added ('OK')	font/woff2	date:Thu,%2019%20Jun%202025%2011:55:07%20GMT	https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/fonts/element-pack.woff2?bhinol	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/fonts/element-packe897.woff2	(from https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/css/ep-font.css?ver=5.11.3)
11:29:37	38712/38712	---M--	200	added ('OK')	font/ttf	date:Thu,%2019%20Jun%202025%2011:55:07%20GMT	https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/fonts/element-pack.ttf?bhinol	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/fonts/element-packe897.ttf	(from https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/css/ep-font.css?ver=5.11.3)
11:29:37	38788/38788	---M--	200	added ('OK')	font/woff	date:Thu,%2019%20Jun%202025%2011:55:07%20GMT	https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/fonts/element-pack.woff?bhinol	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/fonts/element-packe897.woff	(from https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/css/ep-font.css?ver=5.11.3)
11:29:38	120399/120399	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Jun%202025%2011:55:07%20GMT	https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/fonts/element-pack.svg?bhinol	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/fonts/element-packe897.svg	(from https://rajbarcode.com/wp-content/plugins/bdthemes-element-pack-lite/assets/css/ep-font.css?ver=5.11.3)
11:29:38	48006/48006	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Feb%202024%2005:13:17%20GMT	https://rajbarcode.com/wp-content/uploads/2024/02/rajbarcode-home-banner.webp	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/2024/02/rajbarcode-home-banner.webp	(from https://rajbarcode.com/wp-content/uploads/elementor/css/post-15114.css?ver=1765213540)
11:29:38	220788/220788	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2004:56:59%20GMT	https://rajbarcode.com/wp-content/uploads/2023/11/wip-f4.png	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/2023/11/wip-f4.png	(from https://rajbarcode.com/wp-content/uploads/elementor/css/post-15114.css?ver=1765213540)
11:29:39	280985/280985	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2004:57:29%20GMT	https://rajbarcode.com/wp-content/uploads/2023/11/wms-feature.png	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/2023/11/wms-feature.png	(from https://rajbarcode.com/wp-content/uploads/elementor/css/post-15114.css?ver=1765213540)
11:29:39	213892/213892	---M--	200	added ('OK')	image/webp	date:Fri,%2004%20Aug%202023%2010:22:20%20GMT	https://rajbarcode.com/wp-content/uploads/2020/07/iStock-1275786906_1_-scaled.webp	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/2020/07/iStock-1275786906_1_-scaled.webp	(from https://rajbarcode.com/wp-content/uploads/elementor/css/post-15114.css?ver=1765213540)
11:29:40	294052/294052	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2004:56:26%20GMT	https://rajbarcode.com/wp-content/uploads/2023/11/tnt-f2.png	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/2023/11/tnt-f2.png	(from https://rajbarcode.com/wp-content/uploads/elementor/css/post-15114.css?ver=1765213540)
11:29:40	29200/29200	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2004:48:08%20GMT	https://rajbarcode.com/wp-content/uploads/2023/08/comm100-building-the-ideal-partnership-for-business-growth-cc.jpeg	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/2023/08/comm100-building-the-ideal-partnership-for-business-growth-cc.jpg	(from https://rajbarcode.com/wp-content/uploads/elementor/css/post-15114.css?ver=1765213540)
11:29:41	407172/407172	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2004:47:05%20GMT	https://rajbarcode.com/wp-content/uploads/2020/07/Barcode-Scanning-in-the-Warehouse-scaled-1.jpeg	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/2020/07/Barcode-Scanning-in-the-Warehouse-scaled-1.jpg	(from https://rajbarcode.com/wp-content/uploads/elementor/css/post-15114.css?ver=1765213540)
11:29:41	201/201	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Dec%202025%2008:21:19%20GMT	https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.7)
11:29:41	160/160	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Dec%202025%2008:21:19%20GMT	https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.7)
11:29:41	544906/544906	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Feb%202024%2005:00:54%20GMT	https://rajbarcode.com/wp-content/uploads/2024/01/SOFTWARE.png	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/2024/01/SOFTWARE.png	(from https://rajbarcode.com/wp-content/uploads/elementor/css/post-15114.css?ver=1765213540)
11:29:41	158/158	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Dec%202025%2008:21:19%20GMT	https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.7)
11:29:42	148/148	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Dec%202025%2008:21:19%20GMT	https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.7)
11:29:42	257/257	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2006%20Dec%202025%2008:21:19%20GMT	https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://rajbarcode.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.7)
11:29:42	32744/32744	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:42%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxu61f3f.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxu61f3f.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:43	13676/13676	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:42%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxo61f3f.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxo61f3f.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:43	16488/16488	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:42%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxq61f3f.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxq61f3f.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:43	9688/9688	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:42%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxy61f3f.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxy61f3f.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:44	21088/21088	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:42%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxc61f3f.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenxc61f3f.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:44	36616/36616	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:42%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenx661a.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwebxyifdniv7nenx661a.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:44	32464/32464	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:44%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nerxyi0a.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nerxyi0a.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:45	12388/12388	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:44%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nmrxyi0a.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nmrxyi0a.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:45	15112/15112	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:44%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nfrxyi0a.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nfrxyi0a.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:45	9364/9364	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:44%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7ndrxyi0a.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7ndrxyi0a.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:46	19508/19508	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:44%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nprxyi0a.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nprxyi0a.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:46	35348/35348	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:44%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nbrxw.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/rubik-ijwkbxyifdniv7nbrxw.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/rubik.css?ver=1750252844)
11:29:46	39456/39456	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:48%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1750252852)
11:29:46	24576/24576	---M--	200	added ('OK')	font/woff2	date:Wed,%2018%20Jun%202025%2013:20:48%20GMT	https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	C:/Users/iladh/OneDrive/Desktop/raj/raj-barcode/rajbarcode.com/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	(from https://rajbarcode.com/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1750252852)
